alpha,floor,cap,short_delay_collision,worst_lag,worst_lag_collision,candidate_collision,risk_max_worst_or_candidate,usage_cv,max_inclusion_prob,elapsed_s,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
1.2,0.1,0.15,0.09662667384044404,7,0.1322380514705882,0.14912553267045453,0.14912553267045453,0.045325431472326504,0.14998127798382951,2.0492361250000073,0.09632929740791267,0.09692405027297543,0.0969166050295858,0.09691804701730419,0.09660805808656037,0.09675535551504102,0.1322380514705882,0.13008061986770073,0.12863525502053857,0.12783158533105024,0.1266399468935587,0.12485449754341864
0.6,0.4,0.16,0.0975803085277073,7,0.13150151048791608,0.157041015625,0.157041015625,0.04493568045238251,0.15944417807609562,1.9276812920000026,0.09751058719872668,0.0976500298566879,0.09689971409877104,0.0966521160632969,0.09714016230068338,0.09747464676390155,0.13150151048791608,0.13021783759124086,0.12869943804198994,0.1267783247716895,0.12683088739150297,0.12535884654936014
1.8,0.2,0.16,0.09508396858885575,7,0.1333611206110351,0.1571564275568182,0.1571564275568182,0.044794829788494195,0.15996945585413455,2.0376472089999993,0.09485845839017737,0.09530947878753412,0.09516439320664542,0.09507965477003641,0.09548067340546697,0.09518680207383774,0.1333611206110351,0.13086739421760948,0.129118410543131,0.12771832191780821,0.12691118947007765,0.1250294575525594
0.8,0.2,0.16,0.09458153270428107,7,0.13288642128362974,0.1572549715909091,0.1572549715909091,0.04513159397408627,0.15995774151908554,2.1134638750000008,0.09458223198044566,0.09458083342811648,0.09446830905780611,0.09441438268442623,0.09512919988610477,0.09418264300364632,0.13288642128362974,0.13136013058850365,0.12971745207667731,0.12794038955479453,0.12691743518730014,0.12480986488802559
1.8,0.1,0.16,0.09192481607028549,7,0.13437108128134975,0.15730823863636362,0.15730823863636362,0.04452461104267625,0.15997124966276324,2.0381320829999936,0.09186793002501135,0.09198170211555962,0.0928512246813837,0.09235986594945354,0.0921492383257403,0.09237907360984504,0.13437108128134975,0.13178693117016424,0.13044485965312644,0.1287296660958904,0.12702272013476473,0.12539098206124313
0.8,0.3,0.16,0.0957701795430527,7,0.13223359838121293,0.15742009943181817,0.15742009943181817,0.04587493409623876,0.1599542176811441,2.0370725840000006,0.09585322874033651,0.09568713034576888,0.09532441255120619,0.09553591757741348,0.09544508115034168,0.09547256010711029,0.13223359838121293,0.13080858662180656,0.12937603405979003,0.1278699343607306,0.1264088553563271,0.12537580695840952
0.6,0.4,0.18,0.09719734905727373,7,0.131749992875057,0.15742986505681816,0.15742986505681816,0.045996108089159105,0.15947780470750672,1.9068437090000003,0.09740666922464757,0.0969880288898999,0.09667657601274465,0.09677307462431695,0.09670059794988611,0.09722182657247037,0.131749992875057,0.13071324703467155,0.12874400958466453,0.1277138627283105,0.12611441440155322,0.12518299388711154
0.6,0.3,0.16,0.09595898249113669,7,0.13199135031919743,0.15759144176136364,0.15759144176136364,0.046084599283648775,0.1599455621614827,2.0420416249999995,0.09595359396316507,0.09596437101910829,0.09597871387118799,0.0963897427140255,0.09650306093394079,0.09613220715587967,0.13199135031919743,0.13025882470346717,0.1294455656663624,0.12761576055936072,0.12664976159205116,0.12572751228290674
1.4,0.2,0.16,0.09410088570735219,7,0.13257737688098495,0.15760031960227272,0.15760031960227272,0.04559158244142199,0.15996741437563317,2.048883915999994,0.09422518047976353,0.09397659093494085,0.09420072115384615,0.09453089423952642,0.09438710136674261,0.09409896308113036,0.13257737688098495,0.1312229128649635,0.12985294956640803,0.12819367151826486,0.126561429305619,0.12479201182586838
1.2,0.3,0.16,0.09570043154419237,7,0.1321267242362061,0.15765625,0.15765625,0.04489433516414115,0.15996252451942833,2.0487303329999804,0.09582480673033197,0.09557605635805277,0.09519639707555758,0.09546921248861567,0.09484713126423688,0.09552330218778488,0.1321267242362061,0.13123449617928834,0.12937692549064356,0.12801084474885846,0.1262518201804477,0.1255436257426874
1.0,0.3,0.16,0.09482809170144291,7,0.1325283928978568,0.15769531250000002,0.15769531250000002,0.0451436353851318,0.15995973332761212,2.044762958000007,0.09469325545702593,0.09496292794585987,0.09595382197314518,0.0953829405737705,0.09528402619589976,0.09520905737237922,0.1325283928978568,0.13038624116104014,0.128799278297581,0.12843714326484018,0.12631160061671998,0.12492323183272397
0.6,0.2,0.16,0.09538108418188163,7,0.13202608441632468,0.1576962002840909,0.1576962002840909,0.04441497388960214,0.159950061458853,2.061061833,0.09537893644838563,0.09538323191537762,0.09564000625853437,0.0953491433287796,0.0956230424259681,0.09537107594576116,0.13202608441632468,0.1308451186131387,0.1297932236992241,0.1286984517694064,0.1268005510507081,0.12517496000914077
1.8,0.3,0.16,0.09650708710998226,7,0.1314391672366621,0.15775923295454544,0.15775923295454544,0.04559661111954297,0.15996778046319107,2.0380443340000056,0.09664193951796271,0.09637223470200182,0.09688371216431496,0.09633726804417121,0.0967530965261959,0.09675446530309938,0.1314391672366621,0.13099748374771897,0.12895617012779553,0.12817405108447488,0.1264802349817268,0.1253115359346435
1.8,0.4,0.16,0.09727378856936583,7,0.13110963862289102,0.1577903053977273,0.1577903053977273,0.04498467995102516,0.1599658574599199,2.041282209000002,0.09731607406775807,0.09723150307097361,0.09763135810195722,0.0975984389230419,0.09786713411161732,0.09759482537602551,0.13110963862289102,0.1306571125114051,0.12824480830670926,0.12728756421232876,0.12658462768387393,0.1251553216407678
1.0,0.2,0.16,0.09381845006471373,7,0.13332727713178294,0.15783025568181816,0.15783025568181816,0.044343939425747984,0.15996202815652505,2.0480789159999944,0.09362476551841745,0.09401213461101,0.09423005803368228,0.09476391734972679,0.0948195472665148,0.09396810192570648,0.13332727713178294,0.13146259836906934,0.1296229604062072,0.12784228738584474,0.12683624086340795,0.12520709552102377
1.2,0.4,0.16,0.09622056612667693,7,0.13180253932968536,0.15786044034090907,0.15786044034090907,0.04459390545683631,0.15996046082523896,2.035810292000008,0.0964225571282401,0.09601857512511375,0.09611917529585798,0.09647423582650272,0.0964203089407745,0.09636366226071104,0.13180253932968536,0.1304486128535584,0.12948033146964855,0.12726080907534248,0.1262580658976702,0.12510444041361973
1.0,0.1,0.16,0.09251642653656525,7,0.13401483413132692,0.15791903409090907,0.15791903409090907,0.04417557524868749,0.15996480711962038,2.053373915999998,0.09271082025920874,0.09232203281392175,0.09197556326809286,0.09235808714708561,0.09226046412300683,0.09242892547857794,0.13401483413132692,0.13208096914917883,0.1303521508443633,0.12804027539954338,0.12648915743490177,0.1257980318784278
1.0,0.4,0.16,0.09670216980451865,7,0.13198867846557227,0.15794921875,0.15794921875,0.04506492978837834,0.15995684003841298,2.052867667000001,0.09648028933606184,0.09692405027297545,0.09615473515020483,0.0962429915186703,0.09602968394077449,0.0963253831472197,0.13198867846557227,0.13023031192974452,0.12900787311729803,0.12750428082191784,0.12652841622887162,0.12535616859003654
0.8,0.1,0.16,0.09313835338248816,7,0.13322307484040127,0.1580974786931818,0.1580974786931818,0.04421707586292617,0.15996060381304006,2.066678207999999,0.09309540558208276,0.09318130118289356,0.09327171995903505,0.09294064492258652,0.0935755979498861,0.09385593522105744,0.13322307484040127,0.13156506614963503,0.13023804769511638,0.1282132919520548,0.12659622687300137,0.12491519795475321
0.8,0.4,0.16,0.0964048834838536,7,0.13216502080483356,0.15810990767045452,0.15810990767045452,0.046079097265740165,0.1599513289417339,2.073524207999995,0.09671032997953616,0.09609943698817106,0.09613251024123805,0.09608556750910746,0.09669258969248293,0.09595950603919781,0.13216502080483356,0.13036307453239052,0.12905244465997265,0.12767551369863014,0.12664976159205119,0.12537937757084094
1.4,0.1,0.16,0.09174534515557056,7,0.13400058424532602,0.158134765625,0.158134765625,0.0438887348856012,0.15996911342623385,2.059251125000003,0.09175957111186905,0.09173111919927206,0.09157640390304961,0.09216241888661203,0.09147743451025056,0.09176482737010028,0.13400058424532602,0.13313415972855838,0.12995189839114557,0.12912920947488585,0.12701468992690726,0.12569359146480802
1.4,0.4,0.16,0.09644664083780949,7,0.13203499059507526,0.15814186789772727,0.15814186789772727,0.045824940302098674,0.15996268701257965,2.038810041000005,0.0967387519895407,0.09615452968607827,0.09643921398497952,0.09661654001593806,0.09690169419134397,0.09637345459206927,0.13203499059507526,0.13088877879790145,0.12884919842537657,0.12737318065068493,0.1263321222590224,0.1253847334894881
0.6,0.1,0.16,0.09393389649839286,7,0.13323999658002736,0.15815696022727274,0.15815696022727274,0.04546723333309023,0.15995347506372848,2.0452107919999998,0.09393474306502958,0.09393304993175614,0.09430473372781063,0.09499071465163934,0.09461489179954441,0.09427077398587054,0.13323999658002736,0.1314447778854927,0.12997329273162941,0.12804384275114156,0.12634461369346733,0.12491251999542963
1.2,0.1,0.16,0.09187278757992301,7,0.13488229594163245,0.15826970880681818,0.15826970880681818,0.04441524863449945,0.15996769337543917,2.036537624999994,0.09206954865848113,0.09167602650136487,0.09207157487482932,0.09181733122723133,0.09182267938496583,0.09193307742707385,0.13488229594163245,0.13236431483804745,0.13039137380191695,0.1284371432648402,0.12711105242119689,0.12592211066042047
1.2,0.2,0.16,0.0941115667921373,7,0.13346799475604196,0.1582892400568182,0.1582892400568182,0.04387436904125827,0.15996535978238696,2.0536421250000103,0.09414613176443837,0.09407700181983622,0.09382200870505233,0.094176912568306,0.09356847949886103,0.09457789710574292,0.13346799475604196,0.13169871977645986,0.12931630819260612,0.12785031392694066,0.12660871830744633,0.12488216978976234
1.4,0.3,0.16,0.09546810698919984,7,0.13177225832193343,0.1583185369318182,0.1583185369318182,0.04461422986778024,0.15996498576618284,2.043125874999987,0.09563917547748976,0.09529703850090993,0.09542842512517069,0.09581252134562841,0.09574049686788154,0.09561588422971741,0.13177225832193343,0.13046643333713503,0.12935463971930625,0.1275060644977169,0.12615367319552304,0.12557754656078612
0.6,0.3,0.18,0.09447492713368606,7,0.1329906235750114,0.16082120028409091,0.16082120028409091,0.04463093590206055,0.16306712013551242,1.9016594579999975,0.09447032031605274,0.09447953395131939,0.09492436418980428,0.09445529513888888,0.09409969390660593,0.09448709548769371,0.1329906235750114,0.13106341953695255,0.12934394254906437,0.12820437357305936,0.12685854699634538,0.12468667875914077
0.6,0.2,0.18,0.09187683958324024,7,0.1350613101345189,0.16481178977272729,0.16481178977272729,0.04417321053610206,0.16747605495376666,1.9134968749999999,0.09183506707594362,0.09191861209053685,0.09212135867091488,0.09164923440346083,0.09176573177676536,0.09147817912488607,0.1350613101345189,0.13234293025775548,0.1307960834094021,0.12843535958904112,0.12697632337825493,0.12504820326782448
0.8,0.4,0.18,0.09176803859663701,7,0.13493662363201095,0.16564808238636364,0.16564808238636364,0.04419326928893251,0.1687655287345684,1.913492957999992,0.09160857918371987,0.09192749800955415,0.09173197826581703,0.09165634961293262,0.09200864891799546,0.09182625199407475,0.13493662363201095,0.13312703153512775,0.13015603605659515,0.12874215182648402,0.12631160061671998,0.1248946669332724
0.6,0.1,0.18,0.08796529439984765,7,0.1378578502621979,0.16970170454545455,0.16970170454545455,0.04210055013870301,0.1730967212178381,1.9136971249999988,0.08776894326966803,0.0881616455300273,0.08816710286754666,0.08786750056921676,0.08822074316628702,0.088360656905196,0.1378578502621979,0.1343138757413321,0.1320119950935646,0.12843892694063927,0.12720206144358157,0.12479647509140768
0.8,0.3,0.18,0.08879059160543135,7,0.13750071249430001,0.17046431107954546,0.17046431107954546,0.043059709327655675,0.17370032982328393,1.9008443339999985,0.0886686775238745,0.08891250568698818,0.08908454710969504,0.08862527037795993,0.08858200455580867,0.0887843977894257,0.13750071249430001,0.13410715813184307,0.13150833666134185,0.12927368721461188,0.12738854071493833,0.12493929958866545
1.0,0.4,0.18,0.08759124812444476,7,0.1381749102257182,0.17359996448863635,0.17359996448863635,0.042898156937065765,0.1770447961409894,1.9111300839999927,0.08754511994088222,0.08763737630800729,0.08784439718934911,0.0880613900273224,0.08803922266514806,0.08766807201458524,0.1381749102257182,0.13442792683622262,0.13242383614787767,0.1296999857305936,0.1271333585541343,0.12483307386882997
1.8,0.3,0.18,0.0864345497811376,7,0.13976555375057,0.17576171875000002,0.17576171875000002,0.04168642799218487,0.17993142409273233,2.0352041249999786,0.08645353711914508,0.0864155624431301,0.08648601075329995,0.08716309483151183,0.08662176110478359,0.08604699606882406,0.13976555375057,0.13640867358576642,0.13226694431766317,0.12983286957762558,0.1270352115692097,0.12487413591179158
0.8,0.2,0.18,0.08501001432162844,7,0.14025984667122662,0.17593394886363634,0.17593394886363634,0.04153867844689985,0.1795811321646267,1.9835778330000053,0.08503954212141883,0.08498048652183804,0.08564324220527993,0.08535494222449909,0.08476918422551252,0.08508645738377392,0.14025984667122662,0.13638283388458028,0.13293551745778184,0.1297365510844749,0.12770528780264961,0.12442870201096891
1.8,0.1,0.18,0.08329494588031627,7,0.14103824669402645,0.1759392755681818,0.1759392755681818,0.04054926038025009,0.17994071771169945,2.0386179159999926,0.08346478512960435,0.0831251066310282,0.08332385070550749,0.0828521672928051,0.08336506976082005,0.08307902945533273,0.14103824669402645,0.13674013458029197,0.13362905066179825,0.1307505707762557,0.1276276624600274,0.12475273508912249
1.2,0.4,0.18,0.08641820639802462,7,0.1394671967624259,0.17595969460227273,0.17595969460227273,0.04082293561877391,0.17991310810569894,2.032303583000015,0.08603342428376536,0.0868029885122839,0.08625309370732817,0.08651027436247724,0.08671163154897495,0.08659803726071104,0.1394671967624259,0.135997020415146,0.13247108198311275,0.1293682220319635,0.12753308445637276,0.12471256569926874
1.2,0.1,0.18,0.08305954640941826,7,0.14163674190606473,0.17608043323863637,0.17608043323863637,0.0407246064388571,0.17993145751132622,2.0274046659999954,0.08312460919736245,0.08299448362147407,0.083149607419208,0.08270096909153006,0.08283563496583143,0.08284846456244302,0.14163674190606473,0.1372596016765511,0.1338688455613875,0.1304874785958904,0.1275991106098675,0.12469114202468007
1.2,0.3,0.18,0.08602675560156697,7,0.13944493131554947,0.1761017400568182,0.1761017400568182,0.041477769641055845,0.1799196761343288,2.042756333,0.08614800051159618,0.08590551069153776,0.08584326638598089,0.08576050916438979,0.08519451167425968,0.08523334235414767,0.13944493131554947,0.13652272468065693,0.13314678657005935,0.1301048801369863,0.1270557332115121,0.12505623714579525
1.4,0.1,0.18,0.0828704076633032,7,0.1413187913246694,0.17612393465909093,0.17612393465909093,0.04000412603166057,0.1799354216392028,2.0434519579999915,0.08254728711914507,0.08319352820746133,0.08265977042558034,0.08242080771857924,0.08255623576309795,0.08294371724020054,0.1413187913246694,0.13720703125,0.1346176474783204,0.13036886415525112,0.12798277609639105,0.12427338037020108
1.8,0.4,0.18,0.08740823153003827,7,0.13899873176014593,0.17621448863636366,0.17621448863636366,0.0421819929632197,0.1799261380795078,2.042654083000002,0.08739856895179626,0.08741789410828026,0.08723454568730085,0.08723335752504553,0.08748665290432801,0.08746599390382863,0.13899873176014593,0.135763572080292,0.13238193889776356,0.12969285102739725,0.12714317325262675,0.1246491873286106
1.0,0.1,0.18,0.08308002645251211,7,0.1415361020861833,0.1762588778409091,0.1762588778409091,0.04056302045605306,0.17992458764206853,2.0454842919999976,0.08293808975670759,0.08322196314831665,0.08312471552116522,0.08349787255236796,0.08374056805239179,0.08351612351868733,0.1415361020861833,0.13729702469206204,0.13390895994979463,0.13041256421232877,0.12757234325034264,0.12451707466864716
0.8,0.1,0.18,0.084099832546129,7,0.1399953331623347,0.17643022017045457,0.17643022017045457,0.04083688849735269,0.1799148061673025,2.0909993750000027,0.08424550221691679,0.08395416287534122,0.08387147246244879,0.08361883111338798,0.08415254840546697,0.0837475786235187,0.1399953331623347,0.1370849609375,0.13374404524189867,0.13012628424657535,0.12751077832343535,0.12472595549588666
1.0,0.2,0.18,0.08451071558267861,7,0.14062589061787506,0.17643022017045457,0.17643022017045457,0.040735668337561995,0.1799188202097199,2.0428241249999957,0.08464429854479309,0.08437713262056415,0.08514629324078289,0.08483997893897996,0.084422159738041,0.0845060391978122,0.14062589061787506,0.13628393020072993,0.1333687528525787,0.12951626712328768,0.1273135921082686,0.12463044161334551
1.0,0.3,0.18,0.0853289937608257,7,0.140109332250342,0.17644886363636364,0.17644886363636364,0.04243150644265405,0.17991125820980358,2.0445176250000117,0.08514967741018645,0.08550831011146497,0.08588149322940374,0.08570981329690347,0.0851980708997722,0.08556895225615313,0.140109332250342,0.1359693986656022,0.13241403040848929,0.12981770833333334,0.1273510664116035,0.12451350405621572
1.2,0.2,0.18,0.08455597174199198,7,0.14053950068399454,0.17645862926136363,0.17645862926136363,0.0416283856714366,0.1799252638942784,2.033597749999984,0.08491697220327422,0.08419497128070974,0.08467690316340463,0.08449044427367941,0.08410449886104783,0.08448111326344576,0.14053950068399454,0.13671340385492703,0.13388310845504336,0.12992651255707763,0.1272707643330288,0.12431176445383912
1.4,0.3,0.18,0.08577633129024598,7,0.14019750341997264,0.17654119318181816,0.17654119318181816,0.04150640778980423,0.17992431380613833,2.041644415999997,0.08545077307867213,0.08610188950181982,0.08614374715521166,0.08596418203551913,0.08602292141230067,0.0858048584206928,0.14019750341997264,0.13616720603330293,0.13259409944089456,0.12974636130136985,0.1265061100959342,0.12444834037934185
1.4,0.4,0.18,0.08648921980186006,7,0.13986619357045144,0.1765829190340909,0.1765829190340909,0.042140624166132595,0.17991982317629365,2.0413044580000133,0.08635850102319237,0.08661993858052774,0.08649312272416931,0.08642933885473587,0.08680684083143508,0.08653661263673655,0.13986619357045144,0.13599345631843068,0.13288827162254677,0.1296687714041096,0.12684337882594793,0.12432872486288848
1.8,0.2,0.18,0.08537730099478846,7,0.1405439537733698,0.176728515625,0.176728515625,0.04170638617720203,0.17993622342742527,2.0373270839999975,0.08568170190995908,0.08507290007961783,0.08521118997496585,0.08480707109517303,0.08512421697038725,0.08549862551276208,0.1405439537733698,0.13663944884808393,0.13296493467594706,0.12942529965753424,0.12727790229556873,0.12530350205667276
1.4,0.2,0.18,0.08464935551766903,7,0.14050209473324213,0.1769105113636364,0.1769105113636364,0.04130106739308073,0.17993056653545908,2.0431742920000033,0.0845581443269668,0.08474056670837124,0.08440042529585798,0.08503208959471766,0.0843580936788155,0.08440633546034639,0.14050209473324213,0.13666172445255473,0.1329167974098585,0.1304794520547945,0.12762052449748743,0.12443852119515539
